Regulon,RMST_Under_minus_Over,pvalue,RMST_Under,RMST_Over
2477,166,0.0708,704.46771338049,538.935703581928
2478,318,0.00171,826.818988173796,508.983762441036
2479,237,0.0503,765.852993046891,529.103321124733
2480,182,0.148,689.10095734714,507.425165893237
2481,313,0.0358,803.891251846234,490.622580645161
2482,105,0.312,673.265127992667,568.013461602024
2483,319,0.00129,822.219743251742,503.537000063688
2484,241,0.0193,770.49103202112,529.125910389506
2485,114,0.377,691.088649452755,576.685982917287
2486,519,0.0163,1018.32253246753,499.198675273563
2487,-124,0.191,533.578233311089,657.105251213874
2488,21.5,0.821,572.154150628947,550.652014075123
2489,247,0.0105,746.061230155509,498.63403888412
2490,-63,0.537,532.039155583957,595.035226192742
2491,285,0.0139,796.751312943489,512.246453536675
2492,295,0.126,802.957675137363,508.176036544845
2493,409,0.0139,894.94885447838,485.921289515927
2494,92.1,0.363,668.029879782386,575.925600820232
2495,245,0.00666,728.609440056512,483.781457657833
2496,52.3,0.632,641.200155887869,588.854355416834
2497,158,0.0956,668.013824566702,509.917047016529
2498,259,0.00996,802.215831183034,543.079166324936
2499,280,0.00309,790.094243687773,509.997575024765
2500,129,0.169,690.448457767455,561.675265307691
2501,251,0.038,782.845073904857,531.781881395343
2502,195,0.0804,669.856485587583,475.017801422758
2503,514,0.00101,963.327072911273,449.187977071866
2504,132,0.201,592.216717293849,460.448242792333
2505,275,0.0346,725.746152316078,450.412873482726
2506,56.6,0.612,623.309358800366,566.683081622695
2507,160,0.143,712.154355172084,551.756097662115
2508,258,0.00513,776.005882714312,517.651252804477
2509,291,0.00661,821.820597282417,530.69010841923
2510,59.8,0.492,607.79811138883,548.046817021229
2511,-217,0.05,448.968695179627,665.869807706954
2512,225,0.0267,683.507962834084,458.256079655407
2513,64.5,0.445,592.765293882069,528.296518448875
2514,128,0.219,677.287071841923,549.12696287066
2515,158,0.149,757.228188931511,599.366279770999
2516,77.8,0.392,555.539215686274,477.729211001938
2517,-52.5,0.56,492.763783524904,545.279588059
2518,-43.7,0.654,522.149370059987,565.800895019312
2519,706,0.00144,1132.38846843085,426.146296296296
2520,-159,0.0497,391.922092013889,550.853942365598
2521,250,0.141,872.517735042735,622.538697148754
2522,235,0.0701,783.424515375335,548.763166374035
2523,370,0.00402,876.589793051719,506.747407419088
2524,-13.2,0.888,482.124274271988,495.280891578337
2525,-113,0.142,442.419876495652,555.39197150671
2526,296,0.018,856.383116839782,560.368147019368
2527,-15.2,0.894,487.917347227935,503.088332987202
2528,-154,0.238,545.392427169712,699.440013085945
2529,374,0.00299,905.385200375463,531.285054673885
2530,161,0.29,808.613861534188,647.217865142997
2531,208,0.0664,718.302370736567,510.15664388472
2532,403,0.0211,955.251568627451,552.389724310777
2533,286,0.00396,805.942146010498,519.658052387412
2534,117,0.246,697.939644942511,580.53264058143
2535,385,5.93e-05,772.50402450591,387.965658137039
2536,164,0.195,733.563739752598,569.106189529782
2537,-37.1,0.628,474.7912906946,511.936670464769
2538,185,0.0675,776.801953530988,592.170216330885
2539,284,0.00927,837.450952341426,553.176761298101
2540,113,0.237,643.30653146832,530.471458696401
2541,267,0.0154,784.542149013748,517.945324222707
2542,99,0.372,716.54942792041,617.517006373286
2543,247,0.0175,776.428891899266,529.882669786075
2544,32.8,0.807,590.688518516272,557.900067050179
2545,27.2,0.826,592.832195121951,565.597641143599
2546,338,0.00126,857.278350429671,519.222981800043
2547,-156,0.113,487.944605243591,643.938037195435
2548,450,0.00255,866.363984088128,416.438014342039
2549,316,0.00508,806.221775816531,489.82858407579
2550,-226,0.0469,439.319315300084,665.736493351006
2551,-11.1,0.936,551.92991255144,562.984643179765
2552,101,0.562,611.236010230179,509.790062111801
2553,18,0.902,585.34588173293,567.388885951642
2554,38.8,0.689,587.51798589964,548.710425632394
2555,-13.4,0.92,586.715495148638,600.125466367346
2556,37,0.704,586.435410542861,549.461545487673
2557,-215,0.0619,353.388888888889,568.734759358289
2558,137,0.255,648.857375576628,512.35542274931
2559,301,0.0293,816.949475571909,515.671952946928
2560,-72.1,0.142,395.340464617857,467.430006687803
2561,-205,0.0393,499.54895251661,704.055853313831
2562,-239,0.0972,484.9869717584,723.63995062787
2563,-353,0.0366,554.090060178295,906.841281836993
2564,15.7,0.898,616.853374546636,601.165564164734
2565,-24.5,0.803,504.482711488351,528.950431532558
2566,-118,0.372,470.884615384615,589.007719298246
2567,-120,0.431,607.297156497156,727.164456661662
2568,24.8,0.694,542.188916608373,517.428168072832
2569,-303,0.0167,502.973540669857,805.913991269397
2570,126,0.298,670.872909698997,545.285390136309
2571,61.9,0.523,662.833165239886,600.940279082168
2572,-20.5,0.835,554.610729869208,575.105502422523
2573,-83.1,0.481,519.552083333333,602.6875291004
2574,-174,0.195,413.387191755613,587.17037037037
2575,-204,0.0605,460.252678059797,664.515563712906
2576,-19.6,0.895,643.117647058823,662.733069055253
2577,144,0.259,682.919009793603,538.61694844888
2578,105,0.385,671.619861562341,566.540832312513
2579,-65.2,0.594,575.897471013145,641.106851307176
2580,173,0.259,752.218747252637,578.906581317467
2581,74.2,0.438,628.799588321585,554.616949517029
2582,535,0.0317,1081.09615384615,546.117577561328
2583,242,0.469,772.418759018759,530.333333950606
2584,7.24,0.961,576.242608292961,569.001147123202
2585,54.4,0.622,655.380092375902,600.954089076564
2586,124,0.391,799.34596535462,675.802307866831
2587,163,0.063,683.823455696452,520.491354704627
2588,40.4,0.656,649.344575013147,608.964146567924
2589,233,0.0131,773.768910810305,540.872560578491
2590,146,0.141,708.727624795142,562.910567046335
2591,87.8,0.326,667.976681418879,580.17011171175
2592,-23.5,0.817,539.823920996165,563.370919193337
2593,-131,0.299,465.313008130081,596.414899149922
2594,187,0.0504,667.218803267387,480.249865007884
2595,197,0.0241,722.666175932392,525.656093562535
2596,76,0.44,649.778097694109,573.79815584195
2597,257,0.042,706.457898793126,449.415108820788
2598,30.7,0.754,626.817907432873,596.116575806025
2599,261,0.0572,780.962246087246,520.427824392435
2600,73.1,0.437,566.488399621212,493.375181913357
2601,201,0.064,753.582171712766,552.222689355606
2602,-118,0.402,487.249968893866,605.401763203696
2603,-226,0.146,594.896558641975,820.775029060785
2604,213,0.0436,683.954713650243,471.152270922087
2605,298,0.00745,753.055066855731,454.808745347178
2606,157,0.338,706.794454166106,549.503418997038
2607,29.1,0.858,692.107142857143,662.963696969389
2608,-44.5,0.591,469.826602165141,514.356919527501
2609,122,0.18,620.254763684629,498.645580140787
2610,-8.27,0.955,567.545710868079,575.816452277574
2611,-101,0.436,579.337658729419,680.231600757013
2612,309,0.0201,839.058407931668,530.235555913532
2613,100,0.471,641.389204545455,541.046388352447
2614,145,0.464,667.222222222222,522.384105639355
2615,185,0.281,830.26203003203,644.926944108298
2616,276,0.0169,793.30351981728,517.302048381945
2617,249,0.0499,772.377681741009,523.688439984828
2618,376,0.181,1099.11877705628,723.517532754602
2619,112,0.317,610.286315217391,498.596363956767
2620,248,0.00719,776.319842837146,528.213750496517
2621,-2.52,0.979,615.312130985703,617.829860114819
2622,185,0.0267,689.320465946967,504.348701032298
2623,162,0.112,716.072065266885,553.787259902444
2624,-23.8,0.775,570.0260810588,593.856224354561
2625,37.5,0.681,626.022520068032,588.491742800012
2626,-30.2,0.754,541.129659927206,571.307947284421
2627,82.5,0.384,600.323404241425,517.79772158933
2628,-80.5,0.456,545.198533494454,625.658202829252
2629,-47.8,0.704,527.357372510578,575.171492326926
2630,14.9,0.873,623.506928278432,608.621011546992
2631,193,0.0734,736.213233789339,543.515012967193
2632,60.4,0.715,732.360984513205,671.91409179153
2633,283,0.1,800.959249084249,517.645220588235
2634,-650,1.24e-05,445.772214869496,1095.56821105681
2635,124,0.402,673.93380030487,549.467708026366
2636,92.5,0.319,569.97594224924,477.455515989847
2637,-128,0.273,522.711797979798,651.166034352004
2638,-173,0.131,584.814027321591,757.393508702668
2639,-32,0.766,479.084556254368,511.125
2640,121,0.487,760.264377503305,638.809581424826
2641,-27.4,0.798,601.403457501052,628.85235091234
2642,-52.1,0.637,582.566258462764,634.695974180644
2643,118,0.31,684.793268501176,567.037297323248
2644,-226,0.0127,494.043472328906,720.284094044786
2645,-65,0.519,562.030460505997,627.048251780508
2646,113,0.281,683.324786526783,569.852853936005
2647,-46.1,0.639,602.836778450092,648.9225955668
2648,397,0.0527,896.004120879121,498.826383697603
2649,-58.3,0.5,543.517051763994,601.778038985457
2650,113,0.244,573.399147446934,460.069720398932
2651,-63.3,0.572,615.132628865452,678.443601653443
2652,273,0.0142,786.632782065208,513.65760444197
2653,48.2,0.666,568.866620910547,520.640579008304
2654,129,0.272,669.586950946909,540.327424313369
2655,361,0.000432,835.85102008747,474.817688548446
2656,299,0.0111,838.495428159944,539.722605735672
2657,-232,0.148,548.53106016069,780.064734051517
2658,170,0.223,623.013833992095,452.651902962913
2659,295,0.0245,799.542764519975,504.346206607903
2660,554,0.0969,1123.81568627451,570.301652892562
2661,63.9,0.657,684.584784893714,620.651135266388
2662,-275,0.052,453.170904699165,727.730967224565
2663,-186,0.278,472.634995323086,658.647058823529
2664,186,0.0479,615.178807040595,428.740579727966
2665,14,0.894,537.911271520803,523.879356651181
2666,183,0.115,605.091011097577,421.621568627451
2667,12.7,0.878,455.279069767442,442.617237516005
2668,-254,0.028,440.556134565743,694.7881747327
2669,-76.9,0.403,520.752854006976,597.623133080325
2670,283,0.00137,784.551730395498,501.913148386093
2671,130,0.176,660.350202129834,530.01258864117
2672,-256,0.0727,466.509470046083,722.26015237441
2673,31,0.775,572.474616079494,541.503945049376
2674,272,0.0168,703.087657760028,431.557960600907
2675,-182,0.0687,507.819492615939,689.43848074635
2676,92.5,0.319,569.97594224924,477.455515989847
2677,109,0.166,506.380077458989,397.754464285714
2678,-106,0.321,499.190532389195,605.505384615384
2679,359,0.0458,828.185520361991,469.151111111111
2680,-18.1,0.859,508.851282051282,526.943624712114
2681,-15.9,0.873,536.238700892476,552.089467549572
2682,-5.28,0.946,514.2771217676,519.559504503377
2683,-163,0.166,558.785700004986,722.242657429157
2684,-86,0.337,554.874061351867,640.832890468346
2685,289,0.000544,789.697006813096,500.569913073827
2686,-70.9,0.325,544.843852547168,615.738186400324
2687,213,0.0244,762.817895265455,549.896500493886
2688,128,0.216,688.257699713181,560.286611131858
2689,183,0.069,678.815866822998,496.197903542052
2690,113,0.292,598.990396042189,486.089790516849
2691,171,0.212,664.145896372638,492.731463400628
2692,108,0.279,600.362575564652,491.961412486147
2693,-598,5.94e-05,473.981955586298,1071.56339420107
2694,100,0.45,606.685483870968,506.312262711982
2695,-221,0.0664,498.538205501821,719.691138967357
2696,-88.8,0.408,437.345763305322,526.188872261687
2697,-33.7,0.75,602.778193776792,636.460777264536
2698,-97.6,0.481,592.152134387352,689.796280544387
2699,-136,0.354,526.320834870331,661.95085613036
2700,177,0.2,590.581481481482,413.455774521531
2701,-80.3,0.293,509.830278322886,590.083479528627
2702,85.9,0.363,559.396173391029,473.481940540396
2703,196,0.167,758.203247912126,562.097837701178
2704,-278,0.132,600.071428571428,877.662802595981
2705,304,0.00284,822.354208659063,518.594790055746
2706,-38.8,0.647,575.97555207672,614.72713827092
2707,185,0.0676,682.638767535071,497.320098387618
2708,277,0.0207,799.006193489524,521.589362872647
2709,-96.2,0.5,614.633687584346,710.860272438371
2710,315,0.0356,816.815660057334,501.72878231022
2711,-81.8,0.324,461.854708801787,543.667046332046
2712,302,0.045,754.753381742505,452.500938899321
2713,9.88,0.929,525.402684949195,515.521271008403
2714,151,0.111,593.49462625836,442.538789464109
2715,-226,0.0227,461.146572707617,687.597307926157
2716,61.6,0.688,735.964840160565,674.381005173688
2717,-283,0.0828,426.846883468835,709.389875249965
2718,18.8,0.927,705.692063492063,686.857239465947
2719,-90.5,0.34,541.925915588658,632.455262685775
2720,-17,0.834,549.116345004074,566.141969442806
2721,13.2,0.916,634.975661643696,621.768662838392
2722,230,0.0774,706.236285266458,476.713337357417
2723,145,0.267,700.684753429739,555.517730818623
2724,-105,0.34,608.469122950183,713.277268728083
2725,244,0.243,851.824734249417,608.317882472138
2726,136,0.296,700.539842373194,564.319186054527
2727,-344,0.102,609.986206896552,954.067060212515
2728,439,0.0439,882.709677419355,444.056914893617
2729,-123,0.237,475.811231038953,599.138441116977
2730,-72.9,0.382,520.925204243089,593.871172018914
2731,8.7,0.936,593.033658854166,584.337521489
2732,320,0.0315,913.205536507864,592.949528910784
2733,-275,0.061,463.084487140271,738.478378378378
2734,420,0.0187,873.306418486816,453.72820114668
2735,-104,0.315,464.42704027557,567.994232329747
2736,-265,0.0511,493.977839735348,759.163246761993
2737,300,0.00155,826.966955623394,526.595425310633
2738,197,0.0347,776.308168371325,579.640691817197
2739,160,0.213,712.624196388699,553.097221788541
2740,165,0.278,679.955529042386,515.334304318276
2741,545,0.00243,878.4,332.90625
2742,143,0.234,707.482466826555,564.88117252604
2743,338,0.0164,854.714936788748,516.888033797427
2744,-0.162,0.999,607.804588588589,607.966926793014
2745,188,0.0591,728.36855573098,540.187749841456
2746,320,0.00652,862.079853334019,542.321786513802
2747,546,0.000243,951.141693001417,404.829164285392
2748,115,0.268,699.448940446252,584.716264326785
2749,270,0.0293,732.101096123813,462.451073702986
2750,-121,0.217,431.85544077135,552.56346986347
2751,193,0.0417,610.684665034745,417.754288160907
2752,346,0.00642,846.988190112269,501.164568033601
2753,-417,0.0065,315.423611111111,732.156696428571
2754,247,0.0341,808.942658796394,562.081341915562
2755,26.8,0.867,584.09897217792,557.325768149751
2756,289,0.00184,799.26304512362,510.343225418424
2757,-40.5,0.765,605.705647840531,646.199932391441
2758,43.5,0.669,563.204683409256,519.745500362519
2759,167,0.143,734.265572403847,567.095786995614
2760,225,0.0208,683.152724193144,458.11975285819
2761,382,0.00133,889.840497744757,508.295762234046
2762,270,0.00931,764.231030169118,494.693198080159
2763,391,0.021,883.021945970785,491.699692020925
2764,-258,0.031,524.615489757057,782.77555822671
2765,246,0.0556,766.838861494573,521.191290250793
2766,223,0.0554,764.414595004911,540.97460326087
2767,125,0.132,687.834252319842,562.915438608064
2768,199,0.0197,700.448278192561,501.342480516129
2769,-83.6,0.355,534.765926694181,618.317763426839
2770,166,0.143,679.826138718893,513.728204447511
2771,215,0.0696,758.035173381002,543.204586655602
2772,-13.1,0.899,608.027608126705,621.099036224683
2773,5.9,0.942,564.32407377996,558.422383166974
2774,86.8,0.341,581.981085934373,495.229622470553
2775,67.7,0.684,786.98797836105,719.243895270001
2776,-39.2,0.712,432.552420193227,471.709677419355
2777,127,0.223,484.986826914019,357.553376906318
2778,98.2,0.388,702.870145527057,604.708107419204
2779,-27.4,0.78,538.567197278912,565.955124172775
2780,-255,0.0242,458.253350768225,713.162177574742
2781,259,0.0478,794.245350759011,535.601516130707
2782,277,0.0114,810.749696985531,533.40873454778
2783,274,0.0062,738.371907675402,464.122812978948
2784,220,0.109,765.584939037899,545.927464565751
2785,40.3,0.766,654.693662685051,614.36083698638
2786,80.4,0.406,670.59917314836,590.238991295727
2787,-255,0.0388,422.583626542049,677.443291683905
2788,205,0.000123,508.256380729333,303.157980289548
2789,111,0.355,683.725674475373,572.980385608558
2790,303,0.0177,785.032428931382,481.937239068666
2791,6.36,0.958,558.790697674419,552.428662276889
2792,-175,0.0677,440.435210681155,615.34493881973
2793,92.9,0.399,609.997860504921,517.08725096854
2794,294,0.00558,793.302266525316,499.32120518083
2795,-1.6,0.99,578.252132735685,579.85676082027
2796,270,0.0267,772.597673934371,502.760058922559
2797,212,0.0377,708.936810584713,496.681027154956
2798,346,0.00221,827.495331685755,481.46374025766
2799,73.6,0.64,769.641224917739,696.01929747003
2800,191,0.166,686.680713276581,495.33858188636
2801,385,3.87e-05,864.417238563375,479.434085737243
2802,-368,0.0656,501.695415695416,869.565698005698
2803,-148,0.245,518.940747037018,667.323674224582
2804,-27.2,0.717,443.985975814122,471.152585247963
2805,216,0.0654,772.482514413682,556.895477663871
2806,-10.6,0.929,564.527102576568,575.105580715191
2807,286,0.00264,798.275546815544,512.491554868019
