,Programs,Genes
1068,15,ENSG00000125753
1069,15,ENSG00000167207
1070,15,ENSG00000163814
1071,15,ENSG00000149418
1072,15,ENSG00000136732
1073,15,ENSG00000111321
1074,15,ENSG00000118503
1075,15,ENSG00000236177
1076,15,ENSG00000166825
1077,15,ENSG00000131236
1078,15,ENSG00000159216
1079,15,ENSG00000148175
1080,15,ENSG00000111424
1081,15,ENSG00000119686
1082,15,ENSG00000172216
1083,15,ENSG00000135723
1084,15,ENSG00000123342
1085,15,ENSG00000076944
1086,15,ENSG00000185201
1087,15,ENSG00000104774
1088,15,ENSG00000112343
1089,15,ENSG00000141574
1090,15,ENSG00000090339
1091,15,ENSG00000129038
1092,15,ENSG00000141526
1093,15,ENSG00000087086
1094,15,ENSG00000143384
1095,15,ENSG00000184500
1096,15,ENSG00000101335
1097,15,ENSG00000110719
1098,15,ENSG00000160883
1099,16,ENSG00000155090
1100,16,ENSG00000087245
1101,16,ENSG00000122691
1102,16,ENSG00000148120
1103,16,ENSG00000162998
1104,16,ENSG00000103671
1105,16,ENSG00000106348
1106,16,ENSG00000134802
1107,16,ENSG00000183386
1108,16,ENSG00000196371
1109,16,ENSG00000185551
1110,16,ENSG00000122707
1111,17,ENSG00000169018
1112,17,ENSG00000134333
1113,17,ENSG00000182827
1114,17,ENSG00000109680
1115,17,ENSG00000004700
1116,17,ENSG00000127124
1117,17,ENSG00000140416
1118,17,ENSG00000118804
1119,17,ENSG00000161217
1120,17,ENSG00000110841
1121,17,ENSG00000089123
1122,17,ENSG00000177311
1123,17,ENSG00000104756
1124,17,ENSG00000101911
1125,17,ENSG00000169359
1126,17,ENSG00000114480
1127,17,ENSG00000131016
1128,17,ENSG00000044574
1129,17,ENSG00000180398
1130,17,ENSG00000114573
1131,17,ENSG00000148572
1132,17,ENSG00000115504
1133,17,ENSG00000104635
1134,17,ENSG00000150403
1135,17,ENSG00000115091
1136,17,ENSG00000171017
1137,17,ENSG00000066629
1138,17,ENSG00000108946
1139,17,ENSG00000152104
1140,17,ENSG00000066455
1141,17,ENSG00000023445
1142,17,ENSG00000155903
1143,17,ENSG00000087074
1144,17,ENSG00000140009
1145,17,ENSG00000105976
1146,17,ENSG00000180530
1147,17,ENSG00000079931
1148,17,ENSG00000095261
1149,17,ENSG00000138166
1150,17,ENSG00000258227
1151,17,ENSG00000129038
1152,17,ENSG00000112378
1153,17,ENSG00000018408
1154,17,ENSG00000097033
1155,17,ENSG00000259207
1156,17,ENSG00000067334
1157,17,ENSG00000125266
1158,17,ENSG00000075420
1159,17,ENSG00000138768
1160,17,ENSG00000033867
1161,17,ENSG00000142166
1162,17,ENSG00000131435
1163,17,ENSG00000118762
1164,17,ENSG00000113615
1165,17,ENSG00000116704
1166,17,ENSG00000059804
1167,18,ENSG00000067066
1168,18,ENSG00000146859
1169,18,ENSG00000169245
1170,18,ENSG00000138135
1171,18,ENSG00000125347
1172,18,ENSG00000237508
1173,18,ENSG00000164761
1174,18,ENSG00000165507
1175,18,ENSG00000172183
1176,18,ENSG00000095303
1177,18,ENSG00000257017
1178,18,ENSG00000078579
1179,18,ENSG00000188313
1180,18,ENSG00000142089
1181,18,ENSG00000130303
1182,18,ENSG00000139192
1183,19,ENSG00000071537
1184,19,ENSG00000136111
1185,19,ENSG00000140968
1186,19,ENSG00000111729
1187,19,ENSG00000095794
1188,19,ENSG00000129515
1189,19,ENSG00000183087
1190,19,ENSG00000163219
1191,19,ENSG00000087237
1192,19,ENSG00000145569
1193,19,ENSG00000092531
1194,19,ENSG00000172594
1195,19,ENSG00000088832
1196,19,ENSG00000071073
1197,19,ENSG00000140678
1198,19,ENSG00000027697
1199,19,ENSG00000146070
1200,19,ENSG00000118495
1201,19,ENSG00000136404
1202,19,ENSG00000132356
1203,19,ENSG00000118308
1204,19,ENSG00000133561
1205,19,ENSG00000114541
1206,19,ENSG00000011465
1207,19,ENSG00000104870
1208,19,ENSG00000120457
1209,19,ENSG00000110848
1210,19,ENSG00000130755
1211,19,ENSG00000107968
1212,19,ENSG00000105967
1213,19,ENSG00000152689
1214,19,ENSG00000143387
1215,19,ENSG00000152804
1216,19,ENSG00000178695
1217,20,ENSG00000162493
1218,20,ENSG00000147065
1219,20,ENSG00000108846
1220,20,ENSG00000196639
1221,20,ENSG00000164543
1222,20,ENSG00000179431
1223,20,ENSG00000008405
1224,20,ENSG00000173852
1225,20,ENSG00000177606
1226,20,ENSG00000132329
1227,20,ENSG00000213639
1228,20,ENSG00000117519
1229,20,ENSG00000172638
1230,20,ENSG00000141349
1231,20,ENSG00000100979
1232,20,ENSG00000104267
1233,20,ENSG00000173918
1234,20,ENSG00000041982
1235,20,ENSG00000143878
1236,20,ENSG00000107796
1237,20,ENSG00000165029
1238,20,ENSG00000054611
1239,20,ENSG00000115226
1240,20,ENSG00000088826
1241,20,ENSG00000185432
1242,20,ENSG00000115107
1243,20,ENSG00000143545
1244,20,ENSG00000175183
1245,20,ENSG00000170175
1246,20,ENSG00000062096
1247,20,ENSG00000182158
1248,20,ENSG00000129116
1249,20,ENSG00000074410
1250,20,ENSG00000175348
1251,20,ENSG00000163661
1252,20,ENSG00000122786
1253,20,ENSG00000115380
1254,20,ENSG00000141458
1255,20,ENSG00000177469
1256,20,ENSG00000101955
1257,20,ENSG00000078967
1258,20,ENSG00000117525
1259,20,ENSG00000135404
1260,20,ENSG00000166925
1261,20,ENSG00000083312
1262,20,ENSG00000075142
1263,20,ENSG00000121361
1264,20,ENSG00000119471
1265,20,ENSG00000168679
1266,20,ENSG00000116717
1267,20,ENSG00000134686
1268,20,ENSG00000106397
1269,20,ENSG00000101871
1270,20,ENSG00000155760
1271,20,ENSG00000159200
1272,20,ENSG00000124762
1273,20,ENSG00000105137
1274,20,ENSG00000067182
1275,20,ENSG00000180914
1276,20,ENSG00000063660
1277,20,ENSG00000011028
1278,20,ENSG00000087077
1279,20,ENSG00000072310
1280,20,ENSG00000105854
1281,20,ENSG00000117643
1282,20,ENSG00000155366
1283,20,ENSG00000133048
1284,20,ENSG00000124570
1285,20,ENSG00000177697
1286,20,ENSG00000091879
1287,20,ENSG00000182108
1288,20,ENSG00000148926
1289,20,ENSG00000091129
1290,20,ENSG00000152049
1291,20,ENSG00000134531
1292,20,ENSG00000005469
1293,21,ENSG00000181467
1294,21,ENSG00000124875
1295,21,ENSG00000130592
1296,21,ENSG00000105501
1297,21,ENSG00000151883
1298,21,ENSG00000116741
1299,21,ENSG00000197405
1300,21,ENSG00000138135
1301,21,ENSG00000184916
1302,21,ENSG00000136732
1303,21,ENSG00000140379
1304,21,ENSG00000108688
1305,21,ENSG00000116774
1306,21,ENSG00000152684
1307,21,ENSG00000131236
1308,21,ENSG00000090376
1309,21,ENSG00000054611
1310,21,ENSG00000197632
1311,21,ENSG00000134460
1312,21,ENSG00000136235
1313,21,ENSG00000123689
1314,21,ENSG00000165457
1315,21,ENSG00000129538
1316,21,ENSG00000133800
1317,21,ENSG00000115232
1318,21,ENSG00000116514
1319,21,ENSG00000123342
1320,21,ENSG00000073756
1321,21,ENSG00000115590
1322,21,ENSG00000124102
1323,21,ENSG00000100311
1324,21,ENSG00000187688
1325,21,ENSG00000125538
1326,21,ENSG00000138356
1327,21,ENSG00000151726
1328,21,ENSG00000174600
1329,21,ENSG00000166401
1330,21,ENSG00000196396
1331,21,ENSG00000141655
1332,21,ENSG00000075426
1333,21,ENSG00000141526
1334,21,ENSG00000100600
1335,21,ENSG00000087086
1336,21,ENSG00000112195
1337,21,ENSG00000107968
1338,21,ENSG00000136634
1339,21,ENSG00000143387
1340,21,ENSG00000105971
1341,21,ENSG00000142166
1342,21,ENSG00000111341
1343,21,ENSG00000137673
1344,21,ENSG00000112299
1345,21,ENSG00000103569
1346,22,ENSG00000108846
1347,22,ENSG00000026508
1348,22,ENSG00000112530
1349,22,ENSG00000184451
1350,22,ENSG00000152049
1351,22,ENSG00000159461
1352,22,ENSG00000159399
1353,22,ENSG00000143878
1354,22,ENSG00000168077
1355,22,ENSG00000197208
1356,22,ENSG00000138798
1357,22,ENSG00000106772
1358,22,ENSG00000115226
1359,22,ENSG00000168306
1360,22,ENSG00000104812
1361,22,ENSG00000092969
1362,22,ENSG00000087266
1363,22,ENSG00000170525
1364,22,ENSG00000123094
1365,22,ENSG00000115091
1366,22,ENSG00000004776
1367,22,ENSG00000203797
1368,22,ENSG00000163659
1369,22,ENSG00000164010
1370,22,ENSG00000117228
1371,22,ENSG00000121361
1372,22,ENSG00000145936
1373,22,ENSG00000183386
1374,22,ENSG00000124762
1375,22,ENSG00000014914
1376,22,ENSG00000002549
1377,22,ENSG00000106624
1378,22,ENSG00000164877
1379,22,ENSG00000164879
1380,22,ENSG00000171700
1381,22,ENSG00000072310
1382,22,ENSG00000064886
1383,22,ENSG00000100228
1384,22,ENSG00000154153
1385,22,ENSG00000105559
1386,22,ENSG00000185339
1387,22,ENSG00000042445
1388,22,ENSG00000100504
1389,22,ENSG00000169397
1390,22,ENSG00000114353
1391,22,ENSG00000152137
1392,23,ENSG00000128805
1393,23,ENSG00000139289
1394,23,ENSG00000035862
1395,23,ENSG00000171067
1396,23,ENSG00000117115
1397,23,ENSG00000072786
1398,23,ENSG00000165409
1399,23,ENSG00000135596
1400,23,ENSG00000103187
1401,23,ENSG00000132669
1402,23,ENSG00000128567
1403,23,ENSG00000170893
1404,23,ENSG00000134061
1405,23,ENSG00000083444
1406,23,ENSG00000135905
1407,23,ENSG00000110092
1408,23,ENSG00000114251
1409,23,ENSG00000187098
1410,23,ENSG00000106348
1411,23,ENSG00000101888
1412,23,ENSG00000071051
1413,23,ENSG00000152953
1414,23,ENSG00000132334
1415,23,ENSG00000160179
1416,24,ENSG00000158470
1417,24,ENSG00000150347
1418,24,ENSG00000173852
1419,24,ENSG00000134352
1420,24,ENSG00000142192
1421,24,ENSG00000186591
1422,24,ENSG00000170852
1423,24,ENSG00000122644
1424,24,ENSG00000164741
1425,24,ENSG00000148154
1426,24,ENSG00000134121
1427,25,ENSG00000017427
1428,25,ENSG00000153208
1429,25,ENSG00000104043
1430,25,ENSG00000132170
1431,25,ENSG00000115325
1432,25,ENSG00000205352
1433,25,ENSG00000184922
1434,25,ENSG00000085871
1435,25,ENSG00000115232
1436,25,ENSG00000051108
1437,25,ENSG00000109854
1438,25,ENSG00000170275
1439,25,ENSG00000143851
1440,25,ENSG00000175482
1441,25,ENSG00000112343
1442,25,ENSG00000151726
1443,25,ENSG00000197548
1444,25,ENSG00000213614
1445,25,ENSG00000172936
1446,25,ENSG00000236884
1447,25,ENSG00000196329
1448,25,ENSG00000109667
1449,25,ENSG00000129071
1450,25,ENSG00000135124
1451,25,ENSG00000112299
1452,26,ENSG00000266412
1453,26,ENSG00000205302
1454,26,ENSG00000139508
1455,26,ENSG00000162616
1456,26,ENSG00000149311
1457,26,ENSG00000152601
1458,26,ENSG00000136869
1459,26,ENSG00000121281
1460,26,ENSG00000165240
1461,26,ENSG00000067900
1462,27,ENSG00000140464
1463,27,ENSG00000169047
1464,27,ENSG00000103196
1465,27,ENSG00000129680
1466,27,ENSG00000163251
1467,27,ENSG00000157240
1468,27,ENSG00000047644
1469,27,ENSG00000162733
1470,27,ENSG00000157227
1471,27,ENSG00000138674
1472,27,ENSG00000128335
1473,27,ENSG00000158104
1474,27,ENSG00000157483
1475,27,ENSG00000145012
1476,27,ENSG00000072121
1477,27,ENSG00000276482
1478,27,ENSG00000100014
1479,27,ENSG00000115677
1480,27,ENSG00000102908
1481,27,ENSG00000186654
1482,27,ENSG00000072840
1483,27,ENSG00000090020
1484,27,ENSG00000106571
1485,27,ENSG00000142733
1486,28,ENSG00000106366
1487,28,ENSG00000011422
1488,28,ENSG00000142669
1489,28,ENSG00000109861
1490,28,ENSG00000161638
1491,28,ENSG00000150687
1492,28,ENSG00000167779
1493,29,ENSG00000164877
1494,29,ENSG00000131378
1495,29,ENSG00000104812
1496,29,ENSG00000026508
1497,29,ENSG00000105656
1498,29,ENSG00000102189
1499,29,ENSG00000105559
1500,29,ENSG00000087266
1501,29,ENSG00000100906
1502,30,ENSG00000081041
1503,30,ENSG00000163734
1504,30,ENSG00000263528
1505,30,ENSG00000137757
1506,30,ENSG00000164266
1507,30,ENSG00000115008
1508,30,ENSG00000104881
1509,30,ENSG00000221968
1510,30,ENSG00000185338
1511,30,ENSG00000258818
1512,30,ENSG00000078081
1513,30,ENSG00000173805
1514,31,ENSG00000125384
1515,31,ENSG00000134954
1516,31,ENSG00000151650
1517,31,ENSG00000090376
1518,31,ENSG00000163735
1519,31,ENSG00000159640
1520,31,ENSG00000120690
1521,31,ENSG00000026950
1522,31,ENSG00000163739
1523,31,ENSG00000276114
1524,31,ENSG00000143851
1525,31,ENSG00000278167
1526,31,ENSG00000027869
1527,31,ENSG00000065357
1528,31,ENSG00000131471
1529,31,ENSG00000092068
1530,31,ENSG00000134046
1531,31,ENSG00000176907
1532,31,ENSG00000076067
1533,31,ENSG00000158481
1534,31,ENSG00000170542
1535,31,ENSG00000136826
1536,31,ENSG00000174946
1537,31,ENSG00000137868
1538,31,ENSG00000128641
1539,32,ENSG00000262938
1540,32,ENSG00000171951
1541,32,ENSG00000115226
1542,32,ENSG00000182534
1543,32,ENSG00000072310
1544,32,ENSG00000121361
1545,32,ENSG00000026025
1546,32,ENSG00000099860
1547,32,ENSG00000108784
1548,32,ENSG00000162595
1549,32,ENSG00000119138
1550,32,ENSG00000123104
1551,32,ENSG00000124762
1552,32,ENSG00000142227
1553,32,ENSG00000143878
1554,32,ENSG00000152049
1555,32,ENSG00000166033
1556,32,ENSG00000113296
1557,33,ENSG00000118263
1558,33,ENSG00000120738
1559,33,ENSG00000170345
1560,33,ENSG00000163737
1561,33,ENSG00000179388
1562,33,ENSG00000151617
1563,33,ENSG00000198523
1564,34,ENSG00000151718
1565,34,ENSG00000060982
1566,34,ENSG00000135363
1567,34,ENSG00000088448
1568,34,ENSG00000133110
1569,34,ENSG00000130517
1570,34,ENSG00000280477
1571,34,ENSG00000112769
1572,34,ENSG00000129566
1573,34,ENSG00000196083
1574,34,ENSG00000164741
1575,34,ENSG00000173334
1576,34,ENSG00000128283
1577,34,ENSG00000068650
1578,34,ENSG00000138166
1579,35,ENSG00000125726
1580,35,ENSG00000165102
1581,35,ENSG00000050344
1582,35,ENSG00000134574
1583,35,ENSG00000163171
1584,35,ENSG00000176014
1585,35,ENSG00000138795
1586,35,ENSG00000162576
1587,35,ENSG00000070081
1588,36,ENSG00000173905
1589,36,ENSG00000137575
1590,36,ENSG00000133313
1591,36,ENSG00000017797
1592,36,ENSG00000118785
1593,36,ENSG00000135926
1594,36,ENSG00000141338
1595,36,ENSG00000112096
1596,36,ENSG00000135929
1597,37,ENSG00000114353
1598,37,ENSG00000114948
1599,37,ENSG00000171951
1600,37,ENSG00000242265
1601,37,ENSG00000086300
1602,37,ENSG00000163947
1603,37,ENSG00000163565
1604,37,ENSG00000115504
1605,37,ENSG00000115993
1606,37,ENSG00000131711
1607,37,ENSG00000169397
1608,37,ENSG00000115091
1609,37,ENSG00000170290
1610,38,ENSG00000060982
1611,38,ENSG00000185950
1612,38,ENSG00000102271
1613,38,ENSG00000174343
1614,38,ENSG00000196639
1615,38,ENSG00000109819
1616,38,ENSG00000133110
1617,38,ENSG00000104290
1618,38,ENSG00000196569
1619,38,ENSG00000163638
1620,38,ENSG00000038382
1621,38,ENSG00000280641
1622,38,ENSG00000101365
1623,38,ENSG00000187678
1624,38,ENSG00000012232
1625,38,ENSG00000127603
1626,38,ENSG00000173852
1627,38,ENSG00000123983
1628,38,ENSG00000164164
1629,38,ENSG00000144566
1630,38,ENSG00000164631
1631,38,ENSG00000106070
1632,38,ENSG00000092445
1633,38,ENSG00000171094
1634,38,ENSG00000135363
1635,38,ENSG00000150347
1636,38,ENSG00000164219
1637,38,ENSG00000136158
1638,38,ENSG00000122644
1639,38,ENSG00000125826
1640,38,ENSG00000164741
1641,38,ENSG00000061337
1642,38,ENSG00000072518
1643,38,ENSG00000101346
1644,38,ENSG00000134215
1645,38,ENSG00000116016
1646,38,ENSG00000244405
1647,38,ENSG00000102531
1648,38,ENSG00000083312
1649,38,ENSG00000249992
1650,38,ENSG00000151746
1651,38,ENSG00000071575
1652,38,ENSG00000136193
1653,38,ENSG00000116717
1654,38,ENSG00000198369
1655,38,ENSG00000213339
1656,38,ENSG00000139318
1657,38,ENSG00000197461
1658,38,ENSG00000132670
1659,38,ENSG00000135318
1660,38,ENSG00000164056
1661,38,ENSG00000088448
1662,38,ENSG00000166170
1663,38,ENSG00000146950
1664,38,ENSG00000114503
1665,38,ENSG00000090863
1666,38,ENSG00000130517
1667,38,ENSG00000180447
1668,38,ENSG00000138802
1669,38,ENSG00000197977
1670,38,ENSG00000145780
1671,38,ENSG00000101265
1672,38,ENSG00000147119
1673,38,ENSG00000170852
1674,38,ENSG00000196083
1675,38,ENSG00000068078
1676,38,ENSG00000135074
1677,38,ENSG00000175832
1678,38,ENSG00000119042
1679,38,ENSG00000143786
1680,38,ENSG00000125449
1681,38,ENSG00000179761
1682,38,ENSG00000175040
1683,39,ENSG00000147065
1684,39,ENSG00000008405
1685,39,ENSG00000140682
1686,39,ENSG00000007384
1687,39,ENSG00000221869
1688,39,ENSG00000041982
1689,39,ENSG00000165029
1690,39,ENSG00000115129
1691,39,ENSG00000164305
1692,39,ENSG00000129116
1693,39,ENSG00000281917
1694,39,ENSG00000163083
1695,39,ENSG00000100505
1696,39,ENSG00000083312
1697,39,ENSG00000198353
1698,39,ENSG00000020577
1699,39,ENSG00000101871
1700,39,ENSG00000112715
1701,39,ENSG00000105137
1702,39,ENSG00000116962
1703,39,ENSG00000115461
1704,39,ENSG00000263163
1705,39,ENSG00000184486
1706,39,ENSG00000275713
1707,39,ENSG00000091879
1708,39,ENSG00000282302
1709,39,ENSG00000170852
1710,39,ENSG00000148926
1711,39,ENSG00000143570
1712,39,ENSG00000104957
1713,39,ENSG00000167081
1714,40,ENSG00000102271
1715,40,ENSG00000114315
1716,40,ENSG00000105671
1717,40,ENSG00000171094
1718,40,ENSG00000162873
1719,40,ENSG00000182985
1720,40,ENSG00000092295
1721,40,ENSG00000146966
1722,40,ENSG00000187678
1723,40,ENSG00000156508
1724,40,ENSG00000131115
1725,40,ENSG00000066032
1726,40,ENSG00000117877
1727,40,ENSG00000137845
1728,40,ENSG00000154217
1729,40,ENSG00000146729
1730,40,ENSG00000099331
1731,40,ENSG00000126254
1732,40,ENSG00000174306
1733,40,ENSG00000101346
1734,40,ENSG00000144191
1735,40,ENSG00000235487
1736,40,ENSG00000134222
1737,40,ENSG00000124151
1738,40,ENSG00000215305
1739,40,ENSG00000181541
1740,40,ENSG00000120688
1741,40,ENSG00000154721
1742,40,ENSG00000164776
1743,40,ENSG00000183722
1744,40,ENSG00000184979
1745,40,ENSG00000197299
1746,40,ENSG00000278780
1747,40,ENSG00000162975
1748,40,ENSG00000069667
1749,40,ENSG00000227500
1750,40,ENSG00000172037
1751,40,ENSG00000147119
1752,40,ENSG00000170558
1753,40,ENSG00000068078
1754,40,ENSG00000175832
1755,40,ENSG00000129657
1756,40,ENSG00000179604
1757,40,ENSG00000164111
1758,40,ENSG00000167685
1759,40,ENSG00000104290
1760,40,ENSG00000083520
1761,40,ENSG00000177042
1762,40,ENSG00000112739
1763,40,ENSG00000089335
1764,40,ENSG00000112200
1765,40,ENSG00000175048
1766,40,ENSG00000068831
1767,40,ENSG00000182132
1768,40,ENSG00000198961
1769,40,ENSG00000136158
1770,40,ENSG00000119004
1771,40,ENSG00000125931
1772,40,ENSG00000104112
1773,40,ENSG00000134215
1774,40,ENSG00000132563
1775,40,ENSG00000064655
1776,40,ENSG00000071575
1777,40,ENSG00000151012
1778,40,ENSG00000184226
1779,40,ENSG00000100427
1780,40,ENSG00000146592
1781,40,ENSG00000036530
1782,40,ENSG00000064545
1783,40,ENSG00000138434
1784,40,ENSG00000105855
1785,40,ENSG00000128512
1786,40,ENSG00000134574
1787,40,ENSG00000197977
1788,40,ENSG00000196338
1789,40,ENSG00000183580
1790,40,ENSG00000173402
1791,40,ENSG00000174080
1792,40,ENSG00000135074
1793,40,ENSG00000152977
1794,40,ENSG00000126804
1795,40,ENSG00000109819
1796,40,ENSG00000136114
1797,40,ENSG00000280641
1798,40,ENSG00000119688
1799,40,ENSG00000124459
1800,40,ENSG00000123983
1801,40,ENSG00000132122
1802,40,ENSG00000166165
1803,40,ENSG00000132274
1804,40,ENSG00000198576
1805,40,ENSG00000121871
1806,40,ENSG00000146938
1807,40,ENSG00000103647
1808,40,ENSG00000125826
1809,40,ENSG00000125398
1810,40,ENSG00000082258
1811,40,ENSG00000244405
1812,40,ENSG00000101439
1813,40,ENSG00000100485
1814,40,ENSG00000151322
1815,40,ENSG00000198838
1816,40,ENSG00000171766
1817,40,ENSG00000185246
1818,40,ENSG00000145555
1819,40,ENSG00000132024
1820,40,ENSG00000213339
1821,40,ENSG00000170365
1822,40,ENSG00000156219
1823,40,ENSG00000178878
1824,40,ENSG00000164056
1825,40,ENSG00000179314
1826,40,ENSG00000152556
1827,40,ENSG00000180660
1828,40,ENSG00000103740
1829,40,ENSG00000040731
1830,40,ENSG00000196937
1831,40,ENSG00000168575
1832,40,ENSG00000101144
1833,40,ENSG00000012232
1834,40,ENSG00000123636
1835,40,ENSG00000118162
1836,40,ENSG00000146648
1837,40,ENSG00000089169
1838,40,ENSG00000182732
1839,40,ENSG00000280616
1840,40,ENSG00000131845
1841,40,ENSG00000133315
1842,40,ENSG00000215440
1843,40,ENSG00000198369
1844,40,ENSG00000058866
1845,40,ENSG00000015676
1846,40,ENSG00000197461
1847,40,ENSG00000132670
1848,40,ENSG00000132688
1849,40,ENSG00000099622
1850,40,ENSG00000138468
1851,40,ENSG00000112320
1852,40,ENSG00000103528
1853,40,ENSG00000106511
1854,40,ENSG00000180447
1855,40,ENSG00000101265
1856,40,ENSG00000178075
1857,40,ENSG00000109472
1858,40,ENSG00000083814
1859,40,ENSG00000179761
1860,41,ENSG00000008441
1861,41,ENSG00000165417
1862,41,ENSG00000158470
1863,41,ENSG00000169118
1864,41,ENSG00000150347
1865,41,ENSG00000173852
1866,41,ENSG00000134352
1867,41,ENSG00000142192
1868,41,ENSG00000159335
1869,41,ENSG00000186591
1870,41,ENSG00000122644
1871,41,ENSG00000170852
1872,41,ENSG00000090061
1873,41,ENSG00000164741
1874,41,ENSG00000123094
1875,41,ENSG00000148154
1876,41,ENSG00000134121
1877,41,ENSG00000084093
1878,42,ENSG00000147475
1879,42,ENSG00000011485
1880,42,ENSG00000103549
1881,42,ENSG00000176049
1882,42,ENSG00000121940
1883,42,ENSG00000106665
1884,42,ENSG00000141905
1885,42,ENSG00000150991
1886,42,ENSG00000122970
1887,42,ENSG00000131115
1888,42,ENSG00000132589
1889,42,ENSG00000237825
1890,42,ENSG00000103449
1891,42,ENSG00000127946
1892,42,ENSG00000164219
1893,42,ENSG00000168397
1894,42,ENSG00000172757
1895,42,ENSG00000092421
1896,42,ENSG00000123143
1897,42,ENSG00000174243
1898,42,ENSG00000159840
1899,42,ENSG00000072518
1900,42,ENSG00000100330
1901,42,ENSG00000100105
1902,42,ENSG00000111328
1903,42,ENSG00000156639
1904,42,ENSG00000083838
1905,42,ENSG00000123600
1906,42,ENSG00000124181
1907,42,ENSG00000133606
1908,42,ENSG00000240184
1909,42,ENSG00000167977
1910,42,ENSG00000135148
1911,42,ENSG00000110104
1912,42,ENSG00000215440
1913,42,ENSG00000106330
1914,42,ENSG00000198369
1915,42,ENSG00000103852
1916,42,ENSG00000006468
1917,42,ENSG00000196517
1918,42,ENSG00000105397
1919,42,ENSG00000213339
1920,42,ENSG00000175283
1921,42,ENSG00000100350
1922,42,ENSG00000138434
1923,42,ENSG00000091656
1924,42,ENSG00000105438
1925,42,ENSG00000136238
1926,42,ENSG00000182544
1927,42,ENSG00000151498
1928,42,ENSG00000147601
1929,42,ENSG00000145780
1930,42,ENSG00000047849
1931,42,ENSG00000282954
1932,42,ENSG00000177963
1933,42,ENSG00000282092
1934,42,ENSG00000008311
1935,42,ENSG00000125449
1936,42,ENSG00000115241
1937,42,ENSG00000196652
1938,43,ENSG00000152977
1939,43,ENSG00000185950
1940,43,ENSG00000164543
1941,43,ENSG00000196639
1942,43,ENSG00000182534
1943,43,ENSG00000179431
1944,43,ENSG00000099860
1945,43,ENSG00000173852
1946,43,ENSG00000133110
1947,43,ENSG00000182985
1948,43,ENSG00000132329
1949,43,ENSG00000038382
1950,43,ENSG00000187678
1951,43,ENSG00000117519
1952,43,ENSG00000117528
